ISO code,Country,Variable code,Variable name,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
COL,Colombia,csh_i,Share of gross capital formation at current PPPs,0.273890376091003,0.266798198223114,0.264557480812073,0.276601076126099,0.307396858930588,0.313763618469238,0.312015384435654,0.28675588965416,0.245742827653885,0.24317030608654,0.267217874526978,0.276318043470383,0.242985412478447,0.227646574378014,0.237856134772301,0.228001162409782,0.236004963517189,0.232928976416588,0.253006845712662,0.244750738143921,0.263430505990982,0.252177208662033,0.227387994527817,0.22905358672142,0.261825263500214,0.2076585739851,0.205941259860992,0.221675470471382,0.214719489216805,0.202388152480125,0.208997905254364,0.235469445586205,0.245946556329727,0.236927285790443,0.216466695070267,0.194841489195824,0.188752040266991,0.203553199768066,0.211862474679947,0.189553439617157,0.174068152904511,0.159147679805756,0.21405354142189,0.25686439871788,0.268671244382858,0.265959143638611,0.228108271956444,0.221492618322372,0.211526691913605,0.137234047055244,0.152832552790642,0.166975721716881,0.182897120714188,0.195168733596802,0.205817490816116,0.214977145195007,0.223916783928871,0.230569064617157,0.228846296668053,0.204013362526894,0.198130279779434,0.205884486436844,0.194120064377785,0.185714051127434,0.196740478277206,0.182878270745277,0.166701763868332,0.162404075264931,0.167966097593308,0.175450906157494,0.155153572559357,0.160301610827446,0.174954265356064,0.133134782314301
COL,Colombia,csh_m,Share of merchandise imports at current PPPs,-0.0869028270244598,-0.0925230383872986,-0.082212932407856,-0.0968772172927856,-0.0967139005661011,-0.0971705466508865,-0.085934653878212,-0.0730044171214104,-0.0582739785313606,-0.0555763691663742,-0.071532130241394,-0.0678950399160385,-0.0596049018204212,-0.053337998688221,-0.0554823316633701,-0.0427208878099918,-0.0579081401228905,-0.0392405167222023,-0.0456601120531559,-0.0435739085078239,-0.0473292544484139,-0.04697360470891,-0.0370780639350414,-0.0383820049464703,-0.0475379750132561,-0.0388154983520508,-0.0401248782873154,-0.0413531810045242,-0.0513606704771519,-0.0511154681444168,-0.0653477236628532,-0.0710194632411003,-0.0730935037136078,-0.0660893470048904,-0.0596209056675434,-0.0540757142007351,-0.0454845912754536,-0.0445206388831139,-0.0470533221960068,-0.0435966849327087,-0.0462295562028885,-0.0384274050593376,-0.0550056993961334,-0.0760062709450722,-0.0814787596464157,-0.0847777351737022,-0.0842781215906143,-0.0964614972472191,-0.0967796221375465,-0.0767567679286003,-0.0862070620059967,-0.0969178453087807,-0.0937937721610069,-0.0941097289323807,-0.108371205627918,-0.117726199328899,-0.128118053078651,-0.135229453444481,-0.13092140853405,-0.113111019134521,-0.124323643743992,-0.140821814537048,-0.148084074258804,-0.148224383592606,-0.1489337682724,-0.140950590372086,-0.122841358184814,-0.124159134924412,-0.125426054000855,-0.128893464803696,-0.106554187834263,-0.129422083497047,-0.158549055457115,-0.125697001814842
COL,Colombia,csh_r,Share of residual trade and GDP statistical discrepancy at current PPPs,-0.11372371762991,-0.108951672911644,-0.109112001955509,-0.103905811905861,-0.107977949082851,-0.116521291434765,-0.112694263458252,-0.10990334302187,-0.102525629103184,-0.102789811789989,-0.11417318880558,-0.119470536708832,-0.112992957234383,-0.118107408285141,-0.130295768380165,-0.126244515180588,-0.139484062790871,-0.12184951454401,-0.133039727807045,-0.13096721470356,-0.135416299104691,-0.141343027353287,-0.116283811628819,-0.107579231262207,-0.141317754983902,-0.100504234433174,-0.0910280421376228,-0.100655153393745,-0.0992418676614761,-0.100602596998215,-0.0980721637606621,-0.117561340332031,-0.124011851847172,-0.122895553708076,-0.110481284558773,-0.0996726527810097,-0.0782040953636169,-0.108305476605892,-0.108112834393978,-0.0960884690284729,-0.0802812650799751,-0.0721489861607552,-0.0918504893779755,-0.110727876424789,-0.109616577625275,-0.114840008318424,-0.0985609069466591,-0.0887357443571091,-0.0836916267871857,-0.0427736528217793,-0.034295380115509,-0.038762204349041,-0.0394660606980324,-0.0406030081212521,-0.0353115312755108,-0.0347118526697159,-0.0308928415179253,-0.028236411511898,-0.0210601575672627,-0.0228791460394859,-0.0128169693052769,-0.0159769058227539,-0.0180238541215658,-0.0166738610714674,-0.0179619286209345,-0.008098323829472,-0.0189212020486593,-0.0233611632138491,-0.0192289743572474,-0.0173415075987577,-0.0198585968464613,-0.0219701863825321,-0.0225705578923225,-0.0155592011287808
COL,Colombia,csh_x,Share of merchandise exports at current PPPs,0.0800102055072784,0.0932562649250031,0.0836813524365425,0.0904937461018562,0.0738619491457939,0.071840763092041,0.0712605342268944,0.0703500062227249,0.072190523147583,0.078716441988945,0.0742185413837433,0.0632285624742508,0.061887938529253,0.0611168965697289,0.0588493905961514,0.0639490038156509,0.0567564703524113,0.0561308637261391,0.0552555806934834,0.0520018190145493,0.0498920679092407,0.0452906154096127,0.047011461108923,0.050285704433918,0.0504070706665516,0.0467025265097618,0.0406199879944325,0.0404712818562985,0.0493264272809029,0.051703292876482,0.0507691986858845,0.0402657985687256,0.0395998433232307,0.0431646108627319,0.0474951267242432,0.0478465594351292,0.0581336580216885,0.0544009245932102,0.048427626490593,0.0534381158649921,0.0607654452323914,0.0541447028517723,0.0610921308398247,0.0572723522782326,0.0622137747704983,0.0675259828567505,0.0685957670211792,0.0747751444578171,0.0776602625846863,0.0917347967624664,0.10075518488884,0.0994646996259689,0.0928845554590225,0.0938517972826958,0.106068082153797,0.121829427778721,0.123545125126839,0.127986267209053,0.134615227580071,0.122079692780972,0.135490760207176,0.167754516005516,0.172674849629402,0.157355055212975,0.143450319766998,0.10234958678484,0.092269167304039,0.107518248260021,0.110160157084465,0.103594735264778,0.0801879018545151,0.0962799489498138,0.108116216957569,0.101907975971699
COL,Colombia,ctfp,TFP level at current PPPs (USA=1),,,,,0.552515149116516,0.529403686523438,0.511772274971008,0.49159562587738,0.48643296957016,0.494292676448822,0.500032246112824,0.515636503696442,0.517693400382996,0.508953034877777,0.517638683319092,0.494038254022598,0.49451807141304,0.496124655008316,0.497574687004089,0.508152365684509,0.52910327911377,0.556717395782471,0.581064164638519,0.613961517810822,0.683380782604218,0.706388533115387,0.728417336940765,0.750098347663879,0.796156883239746,0.808767855167389,0.84183669090271,0.800284147262573,0.787133574485779,0.749775290489197,0.727619290351868,0.700291097164154,0.704510271549225,0.677426218986511,0.66457611322403,0.650795817375183,0.658922016620636,0.636743783950806,0.641631841659546,0.638313472270966,0.633299231529236,0.629550993442535,0.604341268539429,0.587802171707153,0.547700822353363,0.511536121368408,0.503958761692047,0.498717546463013,0.480880856513977,0.477440595626831,0.478063493967056,0.484558194875717,0.499276548624039,0.510812699794769,0.534460961818695,0.526802182197571,0.545758366584778,0.590604722499847,0.601872444152832,0.602393925189972,0.606947779655457,0.591379940509796,0.596156001091003,0.586375296115875,0.584969580173492,0.588321685791016,0.601228296756744,0.587187111377716,0.606426417827606,0.589360773563385
COL,Colombia,cwtfp,Welfare-relevant TFP levels at current PPPs (USA=1),,,,,0.624545514583588,0.604190468788147,0.579047441482544,0.550608277320862,0.528222441673279,0.532508254051209,0.556297361850739,0.580669760704041,0.575926005840302,0.567495584487915,0.588038444519043,0.54768031835556,0.564053297042847,0.54717755317688,0.555580317974091,0.566906571388245,0.597770035266876,0.632577955722809,0.637373685836792,0.67242705821991,0.777966380119324,0.778883635997772,0.792861223220825,0.817322790622711,0.868195116519928,0.88597184419632,0.94304895401001,0.921785891056061,0.908340036869049,0.846269428730011,0.793217122554779,0.750316739082336,0.726577281951904,0.72231125831604,0.720281720161438,0.697078227996826,0.693616032600403,0.670207440853119,0.692467272281647,0.711443185806274,0.705048620700836,0.70427131652832,0.665001809597015,0.644662618637085,0.59299647808075,0.51082193851471,0.493441820144653,0.495020121335983,0.475527763366699,0.470839858055115,0.467356741428375,0.462317913770676,0.482373237609863,0.498631507158279,0.516332983970642,0.518108427524567,0.526525616645813,0.560483992099762,0.575127363204956,0.587980031967163,0.600080251693726,0.597174346446991,0.604897022247315,0.587278544902802,0.582515716552734,0.590268969535828,0.603431761264801,0.585804462432861,0.609794676303864,0.581303060054779
COL,Colombia,delta,Average depreciation rate of the capital stock,0.0327303260564804,0.0326136164367199,0.0326217040419579,0.0329506285488606,0.0335081219673157,0.0339003764092922,0.0339950919151306,0.0333601646125317,0.0322980806231499,0.0313172899186611,0.03074936196208,0.0305878613144159,0.0303252059966326,0.0299048591405153,0.0296028163284063,0.02934311889112,0.029123343527317,0.028910169377923,0.0287142395973206,0.0286840442568064,0.0288545582443476,0.029216967523098,0.0295821223407984,0.029785281047225,0.0299219097942114,0.0301188081502914,0.0304098557680845,0.030623123049736,0.0307548400014639,0.0310240089893341,0.0313520804047585,0.0316368266940117,0.0318420380353928,0.031869612634182,0.0317449979484081,0.031453862786293,0.0311001371592283,0.0309445727616549,0.0309615023434162,0.0309768561273813,0.0309660099446774,0.0308006200939417,0.030539384111762,0.0307814925909042,0.0314389280974865,0.0319398269057274,0.0322057940065861,0.0324245169758797,0.0325624123215675,0.0324068702757359,0.0320723913609982,0.0318518243730068,0.0317601077258587,0.0317620821297169,0.0318107418715954,0.0319438874721527,0.0324202068150044,0.0331652835011482,0.0339446291327477,0.0345268361270428,0.0349426418542862,0.0356861613690853,0.0365020483732224,0.037031713873148,0.0374717377126217,0.0377776548266411,0.0378063917160034,0.0376808866858482,0.0376470200717449,0.0378361605107784,0.0378474742174149,0.037736713886261,0.0379018001258373,0.0380164459347725
COL,Colombia,emp,Number of persons engaged (in millions),3.42831301689148,3.49751305580139,3.56704139709473,3.63104104995728,3.69552993774414,3.77015423774719,3.84954786300659,3.92877316474915,4.00957632064819,4.08767509460449,4.18358373641968,4.29408884048462,4.40686798095703,4.52068519592285,4.63522863388062,4.76037216186523,4.92188787460327,5.086021900177,5.2592945098877,5.43368864059448,5.6399245262146,5.83294105529785,6.03272581100464,6.23954296112061,6.45365953445435,6.82159805297852,7.04112052917481,7.35281133651733,7.53997898101807,7.75586700439453,7.88934707641602,8.23940277099609,8.37739658355713,8.38828182220459,8.44988918304443,8.67510986328125,8.96856594085693,9.42428493499756,9.77682495117188,10.2558507919312,10.5054531097412,11.1938276290894,11.3390913009644,12.0534286499023,12.5207500457764,13.0954647064209,13.3001823425293,13.5767011642456,13.5996885299683,13.3980197906494,14.2371225357056,14.3336715698242,14.6815271377563,15.246301651001,15.8290681838989,16.4764575958252,17.0571823120117,17.972843170166,18.2545528411865,18.4297657012939,18.8913440704346,19.4976921081543,19.9761848449707,20.3189544677734,20.3993816375732,21.1043548583984,21.1867866516113,21.2779293060303,21.398229598999,21.4365634918213,19.8541221618652,20.8645763397217,22.1632251739502,22.9331722259522
COL,Colombia,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",1.44564461708069,1.459104180336,1.47268915176392,1.48640060424805,1.50023972988129,1.51420760154724,1.52740108966827,1.54070961475372,1.55413401126862,1.56767535209656,1.58133471012115,1.59134590625763,1.60142040252686,1.61155879497528,1.62176120281219,1.63202834129334,1.64236044883728,1.6527578830719,1.66322124004364,1.67375075817108,1.68434691429138,1.69703042507172,1.70964860916138,1.7193431854248,1.72909271717072,1.73889756202698,1.74875795841217,1.75867426395416,1.76864683628082,1.77867591381073,1.78876197338104,1.80154001712799,1.81440949440002,1.8273708820343,1.84042477607727,1.85357201099396,1.86681318283081,1.88014888763428,1.8935798406601,1.907106757164,1.92073035240173,1.94368135929108,1.96690678596497,1.99040949344635,2.0141932964325,2.03826117515564,2.06261658668518,2.0872631072998,2.11220407485962,2.13744306564331,2.16298365592957,2.18431115150452,2.20584893226624,2.22759914398193,2.24956393241882,2.27174520492554,2.29414510726929,2.31676602363586,2.3396098613739,2.36267900466919,2.38597559928894,2.41068816184998,2.43565678596497,2.46088433265686,2.48637270927429,2.51212525367737,2.53814482688904,2.5629780292511,2.58082032203674,2.59878706932068,2.61687898635864,2.63825917243958,2.6601254940033,2.68249130249023
COL,Colombia,irr,Real internal rate of return,0.230329722166061,0.235521093010902,0.2321587651968,0.258862912654877,0.265631377696991,0.239455312490463,0.217142060399055,0.166540667414665,0.143590793013573,0.149998098611832,0.152207747101784,0.157231733202934,0.155624076724052,0.148971036076546,0.165328860282898,0.15219683945179,0.138084411621094,0.153411403298378,0.146508678793907,0.148014828562737,0.15036141872406,0.149953901767731,0.156084775924683,0.168003991246223,0.166036397218704,0.16117325425148,0.16327266395092,0.172778591513634,0.153800159692764,0.142354369163513,0.136208280920982,0.122690066695213,0.118697345256805,0.114504963159561,0.117251761257648,0.107822820544243,0.121727421879768,0.119797885417938,0.110139816999435,0.107960395514965,0.11555140465498,0.121089838445187,0.115409083664417,0.116614334285259,0.108905322849751,0.110392153263092,0.104405641555786,0.107090674340725,0.105483919382095,0.101070038974285,0.115255422890186,0.112716175615788,0.111620113253593,0.116411626338959,0.12090178579092,0.125682160258293,0.129578426480293,0.131150439381599,0.132309660315514,0.121652491390705,0.130647718906403,0.146789968013763,0.143027812242508,0.141736626625061,0.134803235530853,0.123227454721928,0.122013263404369,0.122110694646835,0.122186154127121,0.118822365999222,0.0893456786870956,0.115545645356178,0.136901035904884,0.12986421585083
